Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
C124456,00138,PAPER CREAM STORAGE,4,2010-07-15 03:45:51,8.51,11085,United Kingdom
C124456,00012,GLASS CREAM CANDLE,1,2010-07-15 03:45:51,4.06,11085,United Kingdom
C124456,E0248,PAPER RED BOX,1,2010-07-15 03:45:51,4.77,11085,United Kingdom
C110713,J0113,VINTAGE BLACK FRAME,1,2010-07-15 03:46:06,4.68,11124,United Kingdom
C114777,00072,PAPER IVORY CANDLE,2,2010-07-15 03:58:03,4.77,10010,United Kingdom
C104891,W0227,WOODEN GOLD CANDLE,1,2010-07-15 04:05:35,19.34,11163,United Kingdom
C104891,A0415,CERAMIC BLUE BOX,1,2010-07-15 04:05:35,0.76,11163,United Kingdom
C105739,U0086,JUMBO BLUE FRAME,1,2010-07-15 04:41:11,2.96,11722,United Kingdom
C105739,W0200,WOODEN GOLD FRAME,1,2010-07-15 04:41:11,7.06,11722,United Kingdom
C105739,O0218,PAPER GOLD STORAGE,1,2010-07-15 04:41:11,25.05,11722,United Kingdom
C105739,Q0340,MINI  BUNTING,1,2010-07-15 04:41:11,9.06,11722,United Kingdom
C111885,G0068,CERAMIC  BOX,1,2010-07-15 04:54:55,2.54,11786,United Kingdom
C106157,V0112,METAL GREEN HEART,1,2010-07-15 04:59:49,11.66,10472,United Kingdom
C106157,00021,VINTAGE  BOX,1,2010-07-15 04:59:49,2.29,10472,United Kingdom
C116785,00381,PAPER BLACK BOX,6,2010-07-15 06:13:50,1.83,10432,United Kingdom
C116785,U0146,FABRIC GREEN LANTERN,1,2010-07-15 06:13:50,12.01,10432,United Kingdom
C116785,00483,METAL GREEN SIGN,2,2010-07-15 06:13:50,1.39,10432,United Kingdom
C116785,U0086,JUMBO BLUE FRAME,1,2010-07-15 06:13:50,3.0,10432,United Kingdom
C115866,00348,CERAMIC RED CANDLE,1,2010-07-15 06:22:55,4.67,11470,France
C115866,B0037,RETRO  BUNTING,1,2010-07-15 06:22:55,5.03,11470,France
C115866,00222,WOODEN GOLD HEART,1,2010-07-15 06:22:55,0.83,11470,France
C115866,00402,FABRIC BLACK FRAME,1,2010-07-15 06:22:55,9.21,11470,France
C104491,O0145,WOODEN IVORY CANDLE,1,2010-07-15 06:24:34,5.1,11191,Switzerland
C104491,Z0397,JUMBO  HEART,1,2010-07-15 06:24:34,3.11,11191,Switzerland
C105293,E0347,PAPER GREEN LANTERN,3,2010-07-15 06:32:59,2.24,10138,United Kingdom
C105293,T0392,WOODEN  FRAME,4,2010-07-15 06:32:59,11.48,10138,United Kingdom
C105293,P0052,GLASS BLACK BUNTING,2,2010-07-15 06:32:59,9.89,10138,United Kingdom
C119376,00192,GLASS  STORAGE,12,2010-07-15 06:34:36,9.13,11446,United Kingdom
C121719,T0478,WOODEN SILVER STORAGE,1,2010-07-15 07:18:11,1.62,10960,Germany
C112240,W0200,WOODEN GOLD FRAME,1,2010-07-15 09:03:27,6.62,11635,United Kingdom
C123028,Z0323,WOODEN PINK CANDLE,4,2010-07-15 09:11:46,5.12,11717,United Kingdom
C120522,00147,METAL PINK BUNTING,6,2010-07-15 09:43:21,2.81,11924,United Kingdom
C121540,00093,VINTAGE SILVER STORAGE,24,2010-07-15 09:59:11,9.87,10535,France
C107407,A0214,RETRO GOLD SIGN,3,2010-07-15 10:26:13,25.49,10805,United Kingdom
C112826,00042,JUMBO CREAM FRAME,1,2010-07-15 10:39:34,10.78,11641,United Kingdom
C112826,X0203,MINI BLUE STORAGE,1,2010-07-15 10:39:34,6.34,11641,United Kingdom
C112826,J0424,CERAMIC CREAM HEART,1,2010-07-15 10:39:34,5.35,11641,United Kingdom
C112826,M0157,METAL RED FRAME,1,2010-07-15 10:39:34,3.45,11641,United Kingdom
C107404,G0251,METAL  STORAGE,1,2010-07-15 10:42:48,1.78,11034,United Kingdom
C107404,U0271,RETRO SILVER STORAGE,2,2010-07-15 10:42:48,0.92,11034,United Kingdom
C109727,S0173,MINI  SIGN,1,2010-07-15 10:59:16,2.57,11403,United Kingdom
C109727,Q0436,PAPER IVORY LANTERN,1,2010-07-15 10:59:16,3.48,11403,United Kingdom
C116788,00141,CERAMIC PINK HEART,1,2010-07-15 11:00:42,2.99,11588,United Kingdom
C109613,00222,WOODEN GOLD HEART,1,2010-07-15 11:03:53,0.78,11447,Spain
C121554,00003,VINTAGE CREAM FRAME,1,2010-07-15 11:10:59,2.23,11097,United Kingdom
C121554,Y0269,WOODEN GOLD LANTERN,1,2010-07-15 11:10:59,1.09,11097,United Kingdom
C120994,V0461,WOODEN WHITE FRAME,2,2010-07-15 11:15:17,6.52,10972,United Kingdom
C108190,P0440,JUMBO  HEART,4,2010-07-15 11:33:06,7.84,10884,United Kingdom
C124170,H0106,METAL WHITE BOX,3,2010-07-15 11:43:15,16.28,11999,United Kingdom
C124170,X0316,WOODEN GREEN SIGN,1,2010-07-15 11:43:15,7.26,11999,United Kingdom
C107732,C0331,METAL SILVER STORAGE,2,2010-07-15 11:46:14,15.33,11821,United Kingdom
C107732,00249,GLASS  BUNTING,1,2010-07-15 11:46:14,6.9,11821,United Kingdom
C116044,O0055,CERAMIC GOLD CANDLE,1,2010-07-15 11:51:06,8.41,10411,United Kingdom
C123854,T0374,GLASS GREEN FRAME,1,2010-07-15 11:51:10,2.73,10454,United Kingdom
C112591,D0107,WOODEN CREAM HEART,1,2010-07-15 12:05:21,1.49,10202,United Kingdom
C112591,00144,FABRIC GOLD STORAGE,2,2010-07-15 12:05:21,4.52,10202,United Kingdom
C112591,D0103,METAL RED HEART,1,2010-07-15 12:05:21,1.87,10202,United Kingdom
C112591,P0128,JUMBO SILVER SIGN,4,2010-07-15 12:05:21,5.73,10202,United Kingdom
C101192,D0247,JUMBO  LANTERN,1,2010-07-15 12:10:50,4.19,11508,Germany
C115193,00192,GLASS  STORAGE,2,2010-07-15 13:05:57,9.21,11451,United Kingdom
C115193,X0466,MINI SILVER BUNTING,4,2010-07-15 13:05:57,2.06,11451,United Kingdom
C115193,Z0430,RETRO  FRAME,2,2010-07-15 13:05:57,4.89,11451,United Kingdom
C118101,00327,MINI  DECORATION,1,2010-07-15 13:05:58,1.98,10339,United Kingdom
C118101,U0038,RETRO  SIGN,1,2010-07-15 13:05:58,4.68,10339,United Kingdom
C118101,00123,CERAMIC  STORAGE,1,2010-07-15 13:05:58,1.65,10339,United Kingdom
C118101,P0382,GLASS SILVER BOX,3,2010-07-15 13:05:58,6.96,10339,United Kingdom
C113923,V0112,METAL GREEN HEART,1,2010-07-15 13:07:03,10.83,10538,United Kingdom
C113923,M0157,METAL RED FRAME,1,2010-07-15 13:07:03,3.56,10538,United Kingdom
C120429,00261,METAL SILVER DECORATION,1,2010-07-15 13:33:35,17.84,11046,United Kingdom
C120429,Z0323,WOODEN PINK CANDLE,1,2010-07-15 13:33:35,5.32,11046,United Kingdom
C119259,A0197,VINTAGE BLACK DECORATION,1,2010-07-15 14:03:03,3.54,11347,United Kingdom
C110535,P0440,JUMBO  HEART,3,2010-07-15 14:15:37,8.21,11936,United Kingdom
C119683,00018,METAL  LANTERN,24,2010-07-15 14:28:24,3.63,11450,United Kingdom
C103190,M0152,CERAMIC GREEN FRAME,1,2010-07-15 14:54:50,8.88,10079,United Kingdom
C119594,C0221,GLASS  HEART,1,2010-07-15 14:55:42,2.8,10985,United Kingdom
C119594,A0214,RETRO GOLD SIGN,2,2010-07-15 14:55:42,24.98,10985,United Kingdom
C119594,M0293,MINI  BOX,2,2010-07-15 14:55:42,6.86,10985,United Kingdom
C119594,H0176,CERAMIC BLUE LANTERN,4,2010-07-15 14:55:42,2.41,10985,United Kingdom
C103064,Y0077,VINTAGE PINK DECORATION,12,2010-07-15 15:00:01,5.29,10161,United Kingdom
C118506,I0154,METAL BLUE HEART,1,2010-07-15 15:01:26,12.33,10572,United Kingdom
C112774,G0328,VINTAGE WHITE LANTERN,1,2010-07-15 15:05:35,17.88,10092,Germany
C112774,00045,GLASS  SIGN,2,2010-07-15 15:05:35,2.04,10092,Germany
C112774,U0029,MINI  BUNTING,3,2010-07-15 15:05:35,1.29,10092,Germany
C112774,00327,MINI  DECORATION,1,2010-07-15 15:05:35,1.83,10092,Germany
C104069,O0004,WOODEN  DECORATION,1,2010-07-15 15:09:03,9.23,11520,United Kingdom
C104069,J0050,JUMBO  DECORATION,1,2010-07-15 15:09:03,6.94,11520,United Kingdom
C104069,E0065,JUMBO  DECORATION,6,2010-07-15 15:09:03,10.33,11520,United Kingdom
C104069,00300,RETRO  HOLDER,2,2010-07-15 15:09:03,20.55,11520,United Kingdom
C103601,00084,JUMBO  FRAME,1,2010-07-15 15:11:49,1.74,11095,Australia
C103601,G0010,METAL  HOLDER,1,2010-07-15 15:11:49,2.16,11095,Australia
C117815,T0458,VINTAGE  BUNTING,3,2010-07-15 15:15:21,6.84,11396,Belgium
C117815,00285,VINTAGE  HOLDER,1,2010-07-15 15:15:21,7.82,11396,Belgium
C117815,X0032,VINTAGE GOLD DECORATION,1,2010-07-15 15:15:21,5.09,11396,Belgium
C117815,00255,GLASS  HEART,12,2010-07-15 15:15:21,2.38,11396,Belgium
C117533,00186,RETRO  SIGN,3,2010-07-15 15:42:13,1.37,11485,United Kingdom
C110380,00303,WOODEN  HOLDER,2,2010-07-15 16:22:39,5.41,11923,United Kingdom
C115935,W0134,PAPER  CANDLE,1,2010-07-15 16:39:18,5.75,10804,Spain
C106808,O0155,CERAMIC GREEN BUNTING,1,2010-07-15 16:51:46,4.39,10170,France
C116508,J0238,PAPER PINK DECORATION,1,2010-07-15 16:57:12,4.27,10301,United Kingdom
C116508,L0310,MINI  LANTERN,12,2010-07-15 16:57:12,3.72,10301,United Kingdom
C116508,K0380,PAPER PINK SIGN,2,2010-07-15 16:57:12,8.55,10301,United Kingdom
C122090,00183,PAPER BLUE LANTERN,2,2010-07-15 16:58:50,3.01,10655,United Kingdom
C110526,C0331,METAL SILVER STORAGE,3,2010-07-15 17:09:43,14.41,10316,Spain
C110526,F0299,JUMBO GREEN CANDLE,1,2010-07-15 17:09:43,1.77,10316,Spain
C110526,00402,FABRIC BLACK FRAME,1,2010-07-15 17:09:43,8.67,10316,Spain
C103831,P0199,WOODEN  BUNTING,1,2010-07-15 17:12:57,2.39,11009,United Kingdom
C108725,K0172,METAL WHITE STORAGE,4,2010-07-15 17:22:34,4.97,10954,United Kingdom
C108725,00258,WOODEN SILVER CANDLE,2,2010-07-15 17:22:34,11.14,10954,United Kingdom
C108725,S0262,PAPER RED SIGN,2,2010-07-15 17:22:34,3.51,10954,United Kingdom
C119368,E0217,MINI BLACK CANDLE,12,2010-07-15 17:28:21,5.21,10182,Australia
C124353,G0068,CERAMIC  BOX,1,2010-07-15 17:31:45,2.65,10083,Switzerland
C115224,N0220,RETRO GOLD FRAME,3,2010-07-15 17:32:40,2.29,10786,United Kingdom
C115224,B0437,VINTAGE  STORAGE,1,2010-07-15 17:32:40,2.08,10786,United Kingdom
C110113,G0284,GLASS WHITE LANTERN,12,2010-07-15 17:59:05,1.58,10139,United Kingdom
C110113,00459,RETRO  HOLDER,1,2010-07-15 17:59:05,5.39,10139,United Kingdom
C122980,00312,METAL IVORY DECORATION,1,2010-07-15 18:03:33,1.35,11091,United Kingdom
C113327,00234,WOODEN PINK STORAGE,1,2010-07-15 18:11:09,11.81,11497,Belgium
C113327,I0295,METAL IVORY FRAME,1,2010-07-15 18:11:09,2.49,11497,Belgium
C104224,T0061,METAL BLUE CANDLE,2,2010-07-15 18:13:10,0.97,11100,United Kingdom
C102251,F0370,PAPER WHITE BOX,1,2010-07-15 18:22:50,7.19,10051,United Kingdom
C102251,A0385,RETRO GOLD BUNTING,2,2010-07-15 18:22:50,2.38,10051,United Kingdom
C102251,P0382,GLASS SILVER BOX,1,2010-07-15 18:22:50,6.75,10051,United Kingdom
C111958,C0098,CERAMIC CREAM BOX,2,2010-07-15 18:26:42,6.31,10945,Netherlands
C111958,O0091,METAL RED FRAME,1,2010-07-15 18:26:42,9.13,10945,Netherlands
C118104,K0365,RETRO  DECORATION,1,2010-07-15 18:28:22,1.07,11699,United Kingdom
C118104,00072,PAPER IVORY CANDLE,4,2010-07-15 18:28:22,4.53,11699,United Kingdom
C119061,P0389,RETRO WHITE LANTERN,1,2010-07-15 18:35:40,2.68,11478,Portugal
C119061,00060,JUMBO GOLD BOX,6,2010-07-15 18:35:40,27.13,11478,Portugal
C119061,U0029,MINI  BUNTING,1,2010-07-15 18:35:40,1.29,11478,Portugal
C111035,I0154,METAL BLUE HEART,1,2010-07-15 18:51:11,12.38,11869,United Kingdom
C117043,X0316,WOODEN GREEN SIGN,1,2010-07-15 18:52:35,6.82,10071,Germany
C103663,00084,JUMBO  FRAME,1,2010-07-15 19:46:17,1.69,10541,United Kingdom
C109989,K0017,CERAMIC SILVER LANTERN,1,2010-07-15 21:00:36,13.74,11299,United Kingdom
C107195,00156,WOODEN GREEN DECORATION,1,2010-07-15 21:01:37,8.0,11912,United Kingdom
C107195,00255,GLASS  HEART,1,2010-07-15 21:01:37,2.4,11912,United Kingdom
C107195,E0373,METAL GOLD LANTERN,1,2010-07-15 21:01:37,1.72,11912,United Kingdom
C103315,H0023,FABRIC  STORAGE,1,2010-07-15 22:18:59,6.54,11469,United Kingdom
C121502,00420,PAPER RED STORAGE,1,2010-07-15 22:41:21,5.79,10229,United Kingdom
C113005,00432,JUMBO GREEN HOLDER,6,2010-07-15 22:57:51,6.47,11149,United Kingdom
C123075,G0403,CERAMIC GREEN BUNTING,1,2010-07-15 23:11:00,3.44,11960,United Kingdom
C115869,R0421,RETRO  CANDLE,2,2010-07-15 23:36:52,3.14,10989,United Kingdom
C118237,L0326,JUMBO  LANTERN,1,2010-07-15 23:41:14,2.55,11739,United Kingdom
C115902,V0461,WOODEN WHITE FRAME,1,2010-07-15 23:50:59,6.71,11482,Spain
C123628,N0079,VINTAGE GOLD STORAGE,1,2010-07-16 00:56:45,8.51,10438,Netherlands
C123628,D0076,METAL  STORAGE,1,2010-07-16 00:56:45,0.86,10438,Netherlands
C100475,00378,PAPER IVORY CANDLE,1,2010-07-16 01:07:39,9.52,10541,France
C114713,K0365,RETRO  DECORATION,1,2010-07-16 01:10:37,1.02,11797,United Kingdom
C104926,00207,JUMBO WHITE HEART,3,2010-07-16 01:24:23,4.46,11012,United Kingdom
C122340,K0416,MINI PINK STORAGE,3,2010-07-16 01:37:06,5.14,11258,Spain
C120126,00378,PAPER IVORY CANDLE,12,2010-07-16 02:02:27,9.54,10614,France
C120126,J0308,VINTAGE SILVER HEART,1,2010-07-16 02:02:27,3.06,10614,France
C117890,W0446,VINTAGE  LANTERN,3,2010-07-16 02:02:54,2.39,11750,United Kingdom
C113676,C0494,VINTAGE GREEN SIGN,1,2010-07-16 02:18:21,35.67,11546,United Kingdom
C118178,C0178,RETRO PINK BOX,6,2010-07-16 03:03:32,6.4,10265,United Kingdom
C124271,J0050,JUMBO  DECORATION,2,2010-07-16 03:14:53,7.36,10702,United Kingdom
C105967,D0022,JUMBO SILVER FRAME,1,2010-07-16 04:01:51,1.95,11962,United Kingdom
C105967,G0260,METAL WHITE HOLDER,1,2010-07-16 04:01:51,23.69,11962,United Kingdom
C105790,00381,PAPER BLACK BOX,3,2010-07-16 04:52:29,1.75,11449,United Kingdom
C117244,P0481,FABRIC BLACK HOLDER,2,2010-07-16 05:15:19,16.99,11788,United Kingdom
C117244,T0325,WOODEN CREAM CANDLE,2,2010-07-16 05:15:19,1.47,11788,United Kingdom
C117244,Z0082,PAPER SILVER FRAME,1,2010-07-16 05:15:19,6.7,11788,United Kingdom
C117244,A0287,GLASS  DECORATION,2,2010-07-16 05:15:19,2.0,11788,United Kingdom
C117421,00108,VINTAGE GREEN BUNTING,1,2010-07-16 05:54:26,3.0,11292,France
C114690,C0296,VINTAGE  SIGN,1,2010-07-16 06:21:30,3.93,11600,United Kingdom
C121034,00057,WOODEN IVORY BOX,2,2010-07-16 07:54:03,3.57,10396,United Kingdom
C120316,00480,METAL SILVER HOLDER,1,2010-07-16 08:45:45,3.54,11629,United Kingdom
C109806,N0229,WOODEN GREEN CANDLE,2,2010-07-16 09:08:37,2.73,11043,Australia
C124223,00195,FABRIC RED HOLDER,1,2010-07-16 09:15:02,2.04,10999,United Kingdom
C124223,X0367,JUMBO  HEART,1,2010-07-16 09:15:02,4.58,10999,United Kingdom
C124223,00414,MINI  SIGN,4,2010-07-16 09:15:02,8.46,10999,United Kingdom
C124223,00468,VINTAGE CREAM FRAME,12,2010-07-16 09:15:02,4.56,10999,United Kingdom
C102665,W0346,PAPER GOLD FRAME,1,2010-07-16 09:16:08,2.76,10898,Spain
C111615,A0040,METAL BLACK STORAGE,1,2010-07-16 09:32:02,5.88,11516,United Kingdom
C111615,00036,RETRO CREAM HOLDER,4,2010-07-16 09:32:02,2.31,11516,United Kingdom
C111615,V0044,WOODEN GREEN BUNTING,2,2010-07-16 09:32:02,1.5,11516,United Kingdom
C113757,F0272,WOODEN  LANTERN,6,2010-07-16 09:52:04,3.67,10850,United Kingdom
C105501,X0164,VINTAGE WHITE FRAME,1,2010-07-16 09:59:13,1.9,10753,United Kingdom
C101319,00030,JUMBO BLUE BUNTING,1,2010-07-16 10:10:43,3.25,10460,United Kingdom
C101319,D0257,RETRO PINK DECORATION,1,2010-07-16 10:10:43,4.99,10460,United Kingdom
C101319,A0158,WOODEN CREAM DECORATION,2,2010-07-16 10:10:43,5.89,10460,United Kingdom
C112363,T0089,GLASS  SIGN,2,2010-07-16 10:18:37,5.92,11500,United Kingdom
C119088,R0487,PAPER CREAM BOX,1,2010-07-16 10:24:23,4.5,11687,France
C106336,P0128,JUMBO SILVER SIGN,1,2010-07-16 10:42:51,5.59,10625,United Kingdom
C106336,L0310,MINI  LANTERN,1,2010-07-16 10:42:51,3.75,10625,United Kingdom
C108136,F0272,WOODEN  LANTERN,2,2010-07-16 11:11:53,3.5,10424,United Kingdom
C108136,00030,JUMBO BLUE BUNTING,1,2010-07-16 11:11:53,3.11,10424,United Kingdom
C110231,00189,GLASS  STORAGE,2,2010-07-16 11:12:56,3.61,11471,Switzerland
C108960,00129,RETRO SILVER BUNTING,4,2010-07-16 11:19:30,2.8,10479,United Kingdom
C106795,W0446,VINTAGE  LANTERN,2,2010-07-16 11:34:56,2.51,11284,United Kingdom
C107702,00027,PAPER SILVER BOX,1,2010-07-16 12:04:16,4.08,11781,Germany
C109180,00462,RETRO PINK SIGN,2,2010-07-16 12:13:52,19.99,10706,Australia
C109871,O0218,PAPER GOLD STORAGE,1,2010-07-16 12:20:20,27.02,10250,United Kingdom
C104129,U0086,JUMBO BLUE FRAME,1,2010-07-16 12:22:02,3.06,11623,United Kingdom
C104129,A0385,RETRO GOLD BUNTING,3,2010-07-16 12:22:02,2.28,11623,United Kingdom
C104129,00072,PAPER IVORY CANDLE,2,2010-07-16 12:22:02,4.66,11623,United Kingdom
C104129,00294,RETRO CREAM LANTERN,1,2010-07-16 12:22:02,2.81,11623,United Kingdom
C122738,H0409,GLASS  HOLDER,2,2010-07-16 12:26:39,3.42,10540,United Kingdom
C122738,B0343,MINI IVORY CANDLE,1,2010-07-16 12:26:39,7.22,10540,United Kingdom
C106679,D0247,JUMBO  LANTERN,12,2010-07-16 12:28:32,4.19,11247,Germany
C106761,H0023,FABRIC  STORAGE,2,2010-07-16 12:38:41,6.64,11042,Germany
C107074,00279,PAPER  LANTERN,3,2010-07-16 12:39:44,4.47,11891,Australia
C107074,00339,PAPER  FRAME,3,2010-07-16 12:39:44,1.5,11891,Australia
C107074,A0287,GLASS  DECORATION,1,2010-07-16 12:39:44,2.08,11891,Australia
C107074,00231,VINTAGE GREEN CANDLE,1,2010-07-16 12:39:44,6.78,11891,Australia
C110614,V0044,WOODEN GREEN BUNTING,1,2010-07-16 12:44:41,1.51,10545,United Kingdom
C110614,Q0332,CERAMIC  HEART,1,2010-07-16 12:44:41,4.72,10545,United Kingdom
C110614,U0008,FABRIC  FRAME,12,2010-07-16 12:44:41,3.73,10545,United Kingdom
C110614,O0055,CERAMIC GOLD CANDLE,1,2010-07-16 12:44:41,8.24,10545,United Kingdom
C102670,O0218,PAPER GOLD STORAGE,2,2010-07-16 13:09:45,25.26,10688,Belgium
C102670,G0284,GLASS WHITE LANTERN,4,2010-07-16 13:09:45,1.67,10688,Belgium
C102670,T0061,METAL BLUE CANDLE,1,2010-07-16 13:09:45,1.02,10688,Belgium
C110424,E0182,FABRIC  FRAME,3,2010-07-16 13:21:15,5.31,11041,France
C110424,00126,RETRO  LANTERN,1,2010-07-16 13:21:15,3.84,11041,France
C110424,Y0418,VINTAGE BLUE HEART,4,2010-07-16 13:21:15,1.34,11041,France
C110424,00492,RETRO BLACK CANDLE,2,2010-07-16 13:21:15,3.44,11041,France
C103815,00258,WOODEN SILVER CANDLE,1,2010-07-16 13:48:24,11.83,11829,Australia
C103815,G0260,METAL WHITE HOLDER,3,2010-07-16 13:48:24,23.54,11829,Australia
C103815,Q0244,RETRO CREAM HEART,1,2010-07-16 13:48:24,3.27,11829,Australia
C103815,00285,VINTAGE  HOLDER,2,2010-07-16 13:48:24,7.31,11829,Australia
C123793,Z0430,RETRO  FRAME,1,2010-07-16 13:51:35,4.63,10042,United Kingdom
C119165,N0133,JUMBO GOLD SIGN,2,2010-07-16 13:55:16,8.58,10024,United Kingdom
C107072,00450,WOODEN  DECORATION,2,2010-07-16 14:54:12,7.59,10720,United Kingdom
C100066,O0145,WOODEN IVORY CANDLE,1,2010-07-16 15:03:14,4.94,10662,France
C102399,I0295,METAL IVORY FRAME,1,2010-07-16 15:09:41,2.44,10246,Spain
C105142,Y0485,GLASS SILVER LANTERN,24,2010-07-16 15:26:54,3.75,10759,United Kingdom
C119297,G0161,RETRO BLUE CANDLE,12,2010-07-16 15:28:15,7.3,11582,United Kingdom
C122866,00147,METAL PINK BUNTING,1,2010-07-16 15:35:31,2.82,10608,France
C105781,00408,CERAMIC GOLD STORAGE,1,2010-07-16 15:38:03,1.03,10770,United Kingdom
C105781,Z0011,RETRO PINK HEART,1,2010-07-16 15:38:03,2.28,10770,United Kingdom
C111036,00498,VINTAGE  HEART,2,2010-07-16 15:39:04,5.26,10178,United Kingdom
C111036,E0347,PAPER GREEN LANTERN,3,2010-07-16 15:39:04,2.14,10178,United Kingdom
C111036,00222,WOODEN GOLD HEART,2,2010-07-16 15:39:04,0.79,10178,United Kingdom
C111036,00078,GLASS CREAM LANTERN,1,2010-07-16 15:39:04,2.69,10178,United Kingdom
C114906,00285,VINTAGE  HOLDER,1,2010-07-16 15:39:05,7.73,10457,United Kingdom
C110412,00027,PAPER SILVER BOX,1,2010-07-16 15:46:48,4.11,11905,United Kingdom
C109566,00021,VINTAGE  BOX,1,2010-07-16 16:12:13,2.26,11064,United Kingdom
C109566,K0005,METAL  SIGN,1,2010-07-16 16:12:13,6.55,11064,United Kingdom
C109566,X0170,GLASS IVORY SIGN,2,2010-07-16 16:12:13,4.24,11064,United Kingdom
C113767,00267,CERAMIC  BOX,12,2010-07-16 16:26:59,7.82,11158,United Kingdom
C113767,A0415,CERAMIC BLUE BOX,4,2010-07-16 16:26:59,0.76,11158,United Kingdom
C113767,C0398,RETRO IVORY CANDLE,1,2010-07-16 16:26:59,5.94,11158,United Kingdom
C110052,Y0419,METAL CREAM HOLDER,3,2010-07-16 16:28:52,11.76,10916,United Kingdom
C110052,X0311,RETRO BLACK BOX,1,2010-07-16 16:28:52,0.72,10916,United Kingdom
C110052,00468,VINTAGE CREAM FRAME,2,2010-07-16 16:28:52,4.78,10916,United Kingdom
C115832,00240,VINTAGE WHITE HOLDER,2,2010-07-16 16:41:24,1.26,11233,United Kingdom
C115832,E0443,FABRIC  SIGN,2,2010-07-16 16:41:24,13.34,11233,United Kingdom
C115832,T0061,METAL BLUE CANDLE,1,2010-07-16 16:41:24,1.03,11233,United Kingdom
C102739,00255,GLASS  HEART,1,2010-07-16 16:44:38,2.4,10510,France
C102739,00495,MINI RED BOX,1,2010-07-16 16:44:38,4.56,10510,France
C102312,B0353,JUMBO BLUE HEART,24,2010-07-16 16:50:00,2.25,11039,United Kingdom
C114198,W0446,VINTAGE  LANTERN,2,2010-07-16 16:54:37,2.44,10576,United Kingdom
C120614,G0298,VINTAGE IVORY CANDLE,1,2010-07-16 16:59:57,2.95,11833,Germany
C117056,D0257,RETRO PINK DECORATION,1,2010-07-16 17:04:01,4.72,11545,United Kingdom
C107996,00279,PAPER  LANTERN,3,2010-07-16 17:12:28,4.2,10053,United Kingdom
C107996,00303,WOODEN  HOLDER,1,2010-07-16 17:12:28,5.48,10053,United Kingdom
C107996,00402,FABRIC BLACK FRAME,1,2010-07-16 17:12:28,8.72,10053,United Kingdom
C107996,00174,PAPER BLACK LANTERN,1,2010-07-16 17:12:28,9.34,10053,United Kingdom
C116423,00093,VINTAGE SILVER STORAGE,3,2010-07-16 17:35:33,10.48,11922,United Kingdom
C116423,J0113,VINTAGE BLACK FRAME,1,2010-07-16 17:35:33,4.34,11922,United Kingdom
C109956,00039,CERAMIC RED HOLDER,1,2010-07-16 17:35:51,1.78,10529,United Kingdom
C109956,W0364,PAPER  CANDLE,1,2010-07-16 17:35:51,2.33,10529,United Kingdom
C101529,P0389,RETRO WHITE LANTERN,1,2010-07-16 17:38:36,2.86,11822,United Kingdom
C117021,H0409,GLASS  HOLDER,3,2010-07-16 18:14:52,3.54,10481,United Kingdom
C114613,P0455,PAPER  BOX,1,2010-07-16 20:01:46,4.95,11396,United Kingdom
C114613,Z0358,CERAMIC BLACK SIGN,2,2010-07-16 20:01:46,4.74,11396,United Kingdom
C114613,B0353,JUMBO BLUE HEART,1,2010-07-16 20:01:46,2.07,11396,United Kingdom
C104361,T0478,WOODEN SILVER STORAGE,2,2010-07-16 20:49:49,1.62,10067,United Kingdom
C112671,D0107,WOODEN CREAM HEART,1,2010-07-16 21:19:37,1.45,11453,United Kingdom
C112671,B0265,RETRO  LANTERN,1,2010-07-16 21:19:37,13.58,11453,United Kingdom
C112671,Z0187,RETRO RED STORAGE,1,2010-07-16 21:19:37,1.51,11453,United Kingdom
C106366,G0185,METAL IVORY BOX,1,2010-07-16 22:30:37,5.67,10295,United Kingdom
C106159,Z0236,VINTAGE BLACK BOX,3,2010-07-16 22:35:11,1.2,10874,France
C106159,G0427,METAL WHITE FRAME,2,2010-07-16 22:35:11,2.3,10874,France
C106159,C0206,FABRIC BLACK CANDLE,4,2010-07-16 22:35:11,5.48,10874,France
C106159,E0182,FABRIC  FRAME,1,2010-07-16 22:35:11,5.28,10874,France
C106159,Y0283,GLASS  DECORATION,24,2010-07-16 22:35:11,4.16,10874,France
C107578,L0194,WOODEN SILVER BUNTING,1,2010-07-16 23:13:34,4.47,11929,United Kingdom
C108759,J0124,JUMBO BLACK BUNTING,3,2010-07-16 23:35:09,24.54,10388,Spain
C105279,V0044,WOODEN GREEN BUNTING,1,2010-07-17 00:25:13,1.55,10455,United Kingdom
C121014,B0437,VINTAGE  STORAGE,2,2010-07-17 01:05:00,2.13,10247,Belgium
C117500,00333,MINI  DECORATION,1,2010-07-17 01:24:09,2.29,11105,United Kingdom
C117500,L0326,JUMBO  LANTERN,2,2010-07-17 01:24:09,2.67,11105,United Kingdom
C109113,D0115,GLASS GOLD HOLDER,1,2010-07-17 01:44:04,6.3,11570,United Kingdom
C122711,B0437,VINTAGE  STORAGE,1,2010-07-17 05:45:11,2.11,11712,United Kingdom
C111817,T0401,METAL RED FRAME,1,2010-07-17 06:02:12,23.12,10952,United Kingdom
C118714,00414,MINI  SIGN,3,2010-07-17 06:55:57,8.31,11198,Netherlands
C118692,A0040,METAL BLACK STORAGE,2,2010-07-17 09:14:20,5.87,10500,United Kingdom
